Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Sales,Profit,Profit_Margin(%),Days_to_ship
8237,CA-2014-102204,2014-02-05,2014-07-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,2803.92,0.0,0.0,150
8238,CA-2014-103065,2014-10-21,2014-10-21,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,4.768,0.7748,16.25,0
8239,CA-2014-103065,2014-10-21,2014-10-21,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,6.672,2.502,37.5,0
8240,CA-2014-103065,2014-10-21,2014-10-21,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,4.448,1.112,25.0,0
8241,CA-2014-103065,2014-10-21,2014-10-21,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,43.936,6.0412,13.750000000000002,0
8242,CA-2011-109855,2011-01-09,2011-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,23.744,8.3104,35.0,120
8243,CA-2011-109855,2011-01-09,2011-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,357.0,57.12,16.0,120
8246,US-2011-143581,2011-08-19,2011-08-23,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,344.91,10.3473,3.0,4
8247,CA-2012-129217,2012-10-05,2012-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,70.97,191.619,270.0,0
8248,CA-2012-129217,2012-10-05,2012-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,36.784,3.6784,10.0,0
8250,CA-2012-140221,2012-05-03,2012-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,11.212,16.818,150.00000000000003,123
8251,CA-2012-140221,2012-05-03,2012-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,4.712,1.8848,40.0,123
8252,CA-2012-140221,2012-05-03,2012-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,180.98,470.548,260.0,123
8253,CA-2012-140221,2012-05-03,2012-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,60.416,6.0416,10.0,123
8254,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,299.99,89.997,30.0,7
8255,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,192.16,92.2368,48.00000000000001,7
8256,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,242.624,27.2952,11.25,7
8257,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,46.74,11.685,25.0,7
8258,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,174.95,12.2465,7.000000000000001,7
8259,CA-2014-152310,2014-08-13,2014-08-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,100.704,37.764,37.50000000000001,7
8260,CA-2013-118101,2013-06-27,2013-06-27,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,368.91,180.7659,48.99999999999999,0
8261,CA-2013-118101,2013-06-27,2013-06-27,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,8.02,3.7694,47.0,0
8262,CA-2013-118101,2013-06-27,2013-06-27,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,171.04,44.4704,26.0,0
8263,CA-2013-100307,2013-12-16,2013-12-20,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,19.44,9.3312,48.00000000000001,4
8264,CA-2012-138457,2012-09-13,2012-09-17,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,13.092,10.0372,76.66666666666666,4
8265,CA-2011-131800,2011-12-30,2012-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,122.94,30.735,25.0,93
8266,CA-2011-131800,2011-12-30,2012-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,35.448,12.8499,36.25,93
8268,CA-2014-121790,2014-01-31,2014-07-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,69.375,47.175,68.0,152
8269,CA-2014-121790,2014-01-31,2014-07-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,31.68,2.772,8.75,152
8270,CA-2014-121790,2014-01-31,2014-07-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,2003.168,250.396,12.5,152
8271,CA-2014-121790,2014-01-31,2014-07-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,9.344,3.1536,33.75,152
8272,CA-2013-169670,2013-12-26,2014-01-01,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,2563.056,313.2624,12.222222222222223,6
8273,CA-2013-139549,2013-10-21,2013-10-26,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,387.136,4.8392,1.25,5
8274,CA-2012-104059,2012-06-13,2012-06-15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,3.424,0.2996,8.75,2
8275,CA-2014-164112,2014-01-07,2014-05-07,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,1085.42,282.2092,26.0,120
8276,CA-2012-143882,2012-06-26,2012-06-30,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,43.056,15.6078,36.25,4
8277,US-2013-139262,2013-02-21,2013-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,3.762,2.7588,73.33333333333333,4
8278,US-2013-139262,2013-02-21,2013-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,34.86,26.726,76.66666666666666,4
8279,US-2013-139262,2013-02-21,2013-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,432.456,32.4342,7.499999999999998,4
8280,CA-2014-146192,2014-04-23,2014-04-27,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,675.06,87.7578,13.0,4
8281,CA-2014-134810,2014-10-05,2014-11-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,65.232,22.0158,33.75,31
8282,CA-2014-134810,2014-10-05,2014-11-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,207.0,25.875,12.5,31
8283,CA-2012-154284,2012-12-21,2012-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,600.53,137.264,22.857142857142858,5
8284,CA-2012-154284,2012-12-21,2012-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,59.904,14.2272,23.75,5
8285,CA-2012-154284,2012-12-21,2012-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,637.44,135.456,21.249999999999996,5
8286,CA-2012-154284,2012-12-21,2012-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,51.756,33.6414,64.99999999999999,5
8293,CA-2012-106362,2012-11-12,2012-12-15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,10.332,7.5768,73.33333333333333,33
8294,US-2014-168802,2014-04-11,2014-08-11,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,18.368,5.9696,32.5,122
8295,US-2014-146906,2014-03-14,2014-03-18,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,299.9,74.975,25.0,4
8298,US-2012-158911,2012-05-07,2012-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,4.928,0.7392,15.0,184
8299,US-2012-158911,2012-05-07,2012-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,11.784,4.2717,36.25,184
8301,CA-2012-109169,2012-04-20,2012-04-24,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,180.96,81.432,45.0,4
8305,CA-2014-135419,2014-04-11,2014-10-11,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,486.368,36.4776,7.500000000000001,183
8309,CA-2013-149335,2013-07-26,2013-07-26,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,37.17,11.151,30.0,0
8310,CA-2011-168312,2011-01-03,2011-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,137.352,8.5845,6.25,181
8311,CA-2011-168312,2011-01-03,2011-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,376.509,43.0296,11.428571428571429,181
8320,CA-2014-133620,2014-11-14,2014-11-19,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,11.21,3.363,30.0,5
8321,CA-2012-142937,2012-05-12,2012-06-12,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,45.04,4.504,10.0,31
8323,CA-2013-130778,2013-11-20,2013-11-26,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,8.74,2.2724,26.0,6
8324,CA-2013-130778,2013-11-20,2013-11-26,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,44.75,20.585,46.0,6
8325,CA-2014-144456,2014-09-09,2014-10-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,61.68,5.397,8.75,30
8326,CA-2014-144456,2014-09-09,2014-10-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,158.376,13.8579,8.75,30
8327,CA-2014-103478,2014-07-22,2014-07-25,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,2.864,4.5824,160.0,3
8328,CA-2014-103478,2014-07-22,2014-07-25,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,94.192,164.836,175.00000000000003,3
8329,CA-2014-118577,2014-07-10,2014-12-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,143.7,68.976,48.00000000000001,153
8330,CA-2014-118577,2014-07-10,2014-12-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,6.48,3.1104,47.99999999999999,153
8331,CA-2014-113572,2014-08-11,2014-12-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,7.88,2.5216,32.0,122
8336,CA-2014-161655,2014-05-14,2014-05-19,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,299.52,149.76,50.0,5
8337,CA-2013-101469,2013-03-07,2013-09-07,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,7.7,3.157,41.0,184
8338,CA-2011-153087,2011-12-27,2012-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,23.92,11.7208,49.0,65
8339,CA-2011-153087,2011-12-27,2012-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,498.0,184.26,37.0,65
8340,CA-2014-135076,2014-04-14,2014-04-18,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,436.704,38.2116,8.75,4
8341,CA-2011-161634,2011-11-14,2011-11-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,32.4,15.552,48.0,6
8344,US-2011-155544,2011-03-21,2011-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,59.2,22.2,37.49999999999999,4
8345,US-2011-155544,2011-03-21,2011-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,32.952,6.5904,20.0,4
8346,US-2011-155544,2011-03-21,2011-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,218.376,10.9188,5.0,4
8352,CA-2014-132199,2014-04-05,2014-09-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,32.448,7.3008,22.499999999999996,153
8353,CA-2014-132199,2014-04-05,2014-09-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,26.388,17.592,66.66666666666666,153
8354,CA-2014-132199,2014-04-05,2014-09-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,373.47,112.041,30.0,153
8355,CA-2014-132199,2014-04-05,2014-09-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,64.2,44.94,70.0,153
8356,CA-2014-132199,2014-04-05,2014-09-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,8.0,2.8,35.0,153
8357,CA-2013-163174,2013-08-27,2013-08-31,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,186.54,41.0388,22.000000000000004,4
8361,CA-2014-147207,2014-03-01,2014-05-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,31.744,3.968,12.5,61
8362,CA-2014-147207,2014-03-01,2014-05-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,5.432,13.58,250.0,61
8363,CA-2014-147207,2014-03-01,2014-05-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,913.43,169.637,18.571428571428573,61
8364,CA-2014-147207,2014-03-01,2014-05-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,372.144,27.9108,7.5,61
8366,CA-2014-157273,2014-01-31,2014-03-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,604.768,60.4768,10.0,30
8367,CA-2011-109918,2011-07-09,2011-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,27.36,7.3872,27.0,153
8368,CA-2011-109918,2011-07-09,2011-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,20.56,9.6632,47.0,153
8369,CA-2011-109918,2011-07-09,2011-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,83.92,31.47,37.5,153
8371,CA-2013-163972,2013-10-18,2013-10-22,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,120.666,21.294,17.647058823529413,4
8372,CA-2011-165393,2011-12-27,2011-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,4.984,8.4728,170.0,3
8374,CA-2013-152940,2013-11-11,2013-11-14,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,29.74,4.461,15.000000000000002,3
8375,CA-2012-158701,2012-05-01,2012-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,87.36,23.5872,27.0,153
8376,CA-2012-158701,2012-05-01,2012-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,56.16,17.55,31.250000000000007,153
8377,CA-2014-156272,2014-03-22,2014-03-28,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,64.384,8.048,12.5,6
8381,CA-2011-103527,2011-09-09,2011-09-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001622,Office Supplies,Paper,10.896,3.405,31.249999999999993,5
8382,CA-2013-134544,2013-03-18,2013-03-20,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,84.784,20.1362,23.749999999999996,2
8384,CA-2013-145135,2013-11-27,2013-11-29,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,TEC-AC-10003447,Technology,Accessories,59.97,14.9925,25.0,2
8385,CA-2013-145135,2013-11-27,2013-11-29,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,6484,East,OFF-PA-10004285,Office Supplies,Paper,13.36,6.4128,48.0,2
8386,CA-2014-137582,2014-05-09,2014-09-09,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601,West,OFF-BI-10001757,Office Supplies,Binders,11.808,4.1328,35.0,123
8389,CA-2011-139423,2011-01-11,2011-05-11,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,76.12,22.0748,28.999999999999996,120
8390,CA-2013-102596,2013-12-28,2013-12-31,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,44312,East,OFF-FA-10000621,Office Supplies,Fasteners,17.184,6.2292,36.24999999999999,3
8391,CA-2014-153227,2014-05-12,2014-07-12,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10001838,Office Supplies,Paper,11.76,5.7624,49.00000000000001,61
8392,CA-2014-110625,2014-12-24,2014-12-31,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East,FUR-FU-10001473,Furniture,Furnishings,27.46,9.8856,36.0,7
8393,CA-2013-142594,2013-02-12,2013-07-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,TEC-PH-10000193,Technology,Phones,137.94,35.8644,26.0,150
8394,CA-2013-142594,2013-02-12,2013-07-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002045,Furniture,Furnishings,111.15,48.906,43.99999999999999,150
8395,CA-2013-142594,2013-02-12,2013-07-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,901.95,297.6435,33.0,150
8396,CA-2013-142594,2013-02-12,2013-07-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,366.009,47.0583,12.85714285714286,150
8397,CA-2011-152254,2011-06-30,2011-06-30,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,310.688,108.7408,35.0,0
8398,US-2011-120236,2011-03-09,2011-04-09,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,7.68,11.52,150.0,31
8399,CA-2014-120061,2014-03-11,2014-08-11,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,155.372,35.5136,22.857142857142854,153
8400,CA-2012-133837,2012-04-13,2012-04-18,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10000344,Office Supplies,Storage,10.744,0.8058,7.5,5
8401,CA-2012-110814,2012-05-12,2012-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002026,Office Supplies,Binders,232.4,78.435,33.75,123
8402,CA-2012-110814,2012-05-12,2012-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003535,Furniture,Chairs,164.646,12.8058,7.777777777777778,123
8403,CA-2012-110814,2012-05-12,2012-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,22.68,11.1132,49.00000000000001,123
8404,CA-2013-154067,2013-01-02,2013-07-02,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10002254,Office Supplies,Paper,105.52,48.5392,46.0,181
8410,CA-2012-134082,2012-11-12,2012-12-17,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,92404,West,OFF-BI-10004230,Office Supplies,Binders,110.528,38.6848,35.0,35
8411,CA-2013-130820,2013-11-16,2013-11-16,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,630.024,199.5076,31.666666666666664,0
8414,CA-2013-147109,2013-12-18,2013-12-22,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,OFF-PA-10001972,Office Supplies,Paper,51.84,18.144,34.99999999999999,4
8415,CA-2013-147109,2013-12-18,2013-12-22,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,76017,Central,TEC-AC-10002942,Technology,Accessories,165.6,6.21,3.75,4
8417,CA-2014-118199,2014-10-05,2014-12-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004330,Office Supplies,Binders,147.92,46.225,31.250000000000007,61
8418,CA-2014-118199,2014-10-05,2014-12-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,104.28,26.07,25.0,61
8419,CA-2014-118199,2014-10-05,2014-12-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,286.85,63.107,21.999999999999996,61
8420,CA-2014-118199,2014-10-05,2014-12-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,66.96,2.6784,4.0,61
8421,CA-2014-118199,2014-10-05,2014-12-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,199.98,87.9912,44.00000000000001,61
8422,CA-2014-150091,2014-10-13,2014-10-17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-AC-10002167,Technology,Accessories,45.0,4.95,11.0,4
8423,CA-2014-150091,2014-10-13,2014-10-17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10000621,Office Supplies,Fasteners,17.9,8.771,49.00000000000001,4
8424,CA-2014-150091,2014-10-13,2014-10-17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-FU-10004053,Furniture,Furnishings,40.48,17.4064,43.00000000000001,4
8425,CA-2014-150091,2014-10-13,2014-10-17,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,2154.9,129.294,6.000000000000001,4
